"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"29-SEP-2022","AKASH","Akash Infra-Projects Ltd","NIRAJ RAJNIKANT SHAH","SELL","20,000","36.79","-"
"29-SEP-2022","AKASH","Akash Infra-Projects Ltd","NIRAJ RAJNIKANT SHAH","BUY","2,00,000","38.70","-"
"29-SEP-2022","AKASH","Akash Infra-Projects Ltd","TANGO COMMOSALES LLP","BUY","8,482","36.47","-"
"29-SEP-2022","AKASH","Akash Infra-Projects Ltd","TANGO COMMOSALES LLP","SELL","2,06,466","38.66","-"
"29-SEP-2022","APOLLO","Apollo Micro Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,26,665","176.41","-"
"29-SEP-2022","APOLLO","Apollo Micro Systems Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,26,665","176.07","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,16,507","476.65","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,16,507","477.21","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,34,492","475.65","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,34,492","475.95","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","XTX MARKETS LLP","BUY","1,41,889","476.34","-"
"29-SEP-2022","CENTENKA","Century Enka Ltd","XTX MARKETS LLP","SELL","1,42,293","476.88","-"
"29-SEP-2022","CLOUD","Varanium Cloud Limited","SKY WANDERERS  LLP","SELL","1,40,000","134.08","-"
"29-SEP-2022","CLOUD","Varanium Cloud Limited","SUNRISE GILTS & SECURITIES PVT LTD","SELL","95,000","131.35","-"
"29-SEP-2022","CMICABLES","CMI Limited","JAIN HIMANI","SELL","1,32,943","18.54","-"
"29-SEP-2022","EXCEL","Excel Realty N Infra Ltd","LAKHMENDRA CHAMANLAL KHURANA","SELL","60,70,000","0.70","-"
"29-SEP-2022","EXCEL","Excel Realty N Infra Ltd","RANJANA LAKHMENDRA KHURANA","SELL","61,20,000","0.70","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","LAXMI KANT","BUY","2,00,000","253.91","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","LAXMI KANT","SELL","6,60,811","235.92","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","RENU SWAMI","BUY","3,23,763","266.88","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","RENU SWAMI","SELL","7,75,132","235.00","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","SAJJAN BHAJANKA","BUY","3,00,000","235.00","-"
"29-SEP-2022","JTLINFRA","JTL Infra Ltd","SANJAY AGARWAL","BUY","3,00,000","235.00","-"
"29-SEP-2022","KBCGLOBAL","KBC Global Limited","ABDUL AZEES","BUY","7,00,000","2.43","-"
"29-SEP-2022","KBCGLOBAL","KBC Global Limited","ABDUL AZEES","SELL","41,06,919","2.31","-"
"29-SEP-2022","KBCGLOBAL","KBC Global Limited","KARDA NARESH   JAGUMAL","SELL","31,64,896","2.37","-"
"29-SEP-2022","KORE","Jay Jalaram Techno Ltd","CREDENT ASSET MANAGEMENT SERVICES PRIVATE LIMITED","BUY","60,000","62.62","-"
"29-SEP-2022","LIBERTSHOE","Liberty Shoes Ltd","KAMESH KUMAR KHAITAN","BUY","90,000","296.68","-"
"29-SEP-2022","LIBERTSHOE","Liberty Shoes Ltd","MATHISYS ADVISORS LLP","BUY","85,174","291.94","-"
"29-SEP-2022","LIBERTSHOE","Liberty Shoes Ltd","MATHISYS ADVISORS LLP","SELL","89,620","292.33","-"
"29-SEP-2022","LIBERTSHOE","Liberty Shoes Ltd","XTX MARKETS LLP","BUY","1,09,209","291.07","-"
"29-SEP-2022","LIBERTSHOE","Liberty Shoes Ltd","XTX MARKETS LLP","SELL","1,14,047","292.06","-"
"29-SEP-2022","MARSHALL","Marshall Machines Ltd","PRASHANT SARUP","SELL","1,64,975","28.27","-"
"29-SEP-2022","SALSTEEL","S.A.L. Steel Limited","SHRIPAL V VORA HUF","SELL","6,68,864","15.01","-"
"29-SEP-2022","SCAPDVR","Stampede Capital Limited","MADHAW PRASAD BAJAJ","SELL","3,02,347","14.86","-"
"29-SEP-2022","SUULD","Suumaya Industries Ltd","NAYSAA SECURITIES LIMITED","BUY","2,50,019","45.27","-"
"29-SEP-2022","SVPGLOB","SVP GLOBAL TEXTILES LTD","RASHIMA AGGARWAL","SELL","7,00,000","31.06","-"
"29-SEP-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","BUY","218","97.30","-"
"29-SEP-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","SELL","57,707","97.59","-"
"30-SEP-2022","AMJUMBO","A and M Jumbo Bags Ltd","TRUPTISURESHBHAIKUKADIA","SELL","64,000","22.40","-"
"30-SEP-2022","AMJUMBO","A and M Jumbo Bags Ltd","ZENAB AIYUB YACOOBALI","BUY","56,000","22.39","-"
"30-SEP-2022","BTML","Bodhi Tree Multimedia Ltd","MAULIK CONSULTANCY","SELL","24,000","72.15","-"
"30-SEP-2022","BTML","Bodhi Tree Multimedia Ltd","SHRIPAL V VORA HUF","BUY","24,000","72.15","-"
"30-SEP-2022","CLOUD","Varanium Cloud Limited","SUNRISE GILTS & SECURITIES PVT LTD","SELL","1,16,000","139.83","-"
"30-SEP-2022","FOCUS","Focus Lightg","PURVI PRABHATCHANDRA JAIN","BUY","51,774","153.09","-"
"30-SEP-2022","GULFPETRO","GP Petroleums Limited","ANUPAM NARAIN GUPTA","SELL","3,00,000","55.00","-"
"30-SEP-2022","HERITGFOOD","Heritage Foods Ltd.","GRAVITON RESEARCH CAPITAL LLP","BUY","2,44,146","344.31","-"
"30-SEP-2022","HERITGFOOD","Heritage Foods Ltd.","GRAVITON RESEARCH CAPITAL LLP","SELL","2,44,146","345.01","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","18,73,925","260.53","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","19,10,751","260.76","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","SURJECTIVE RESEARCH CAPITAL LLP","BUY","16,56,608","260.35","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","SURJECTIVE RESEARCH CAPITAL LLP","SELL","16,56,723","260.63","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","XTX MARKETS LLP","BUY","16,49,747","258.48","-"
"30-SEP-2022","INDIACEM","The India Cements Limited","XTX MARKETS LLP","SELL","16,56,361","258.84","-"
"30-SEP-2022","KBCGLOBAL","KBC Global Limited","KARDA NARESH   JAGUMAL","SELL","36,18,030","2.23","-"
"30-SEP-2022","KBCGLOBAL","KBC Global Limited","NARESH JAGUMAL KARDA","SELL","75,00,000","2.20","-"
"30-SEP-2022","LIBAS-RE","Libas Con Product Ltd","KISHAN GOPAL MOHTA","BUY","1,09,376","1.77","-"
"30-SEP-2022","ONEPOINT","One Point One Sol Ltd","KESAR TRACOM INDIA LLP","BUY","5,00,000","10.10","-"
"30-SEP-2022","ONEPOINT","One Point One Sol Ltd","KESAR TRACOM INDIA LLP","SELL","10,70,000","10.10","-"
"30-SEP-2022","ONEPOINT","One Point One Sol Ltd","SSM ADVISORY AND CONSULTANCY SERVICES LLP","SELL","10,00,000","10.10","-"
"30-SEP-2022","PATINTLOG","Patel Integrated Logistic","ASGAR PATEL","SELL","2,73,773","12.99","-"
"30-SEP-2022","RILINFRA","Rachana Infra Ltd","DIPAK MATHURBHAI SALVI","SELL","1,35,000","730.00","-"
"30-SEP-2022","RILINFRA","Rachana Infra Ltd","SAHNI BALVINDER SINGH","BUY","1,34,000","730.00","-"
"30-SEP-2022","ROHLTD","Royal Orchid Hotels Limit","KESHAV  BALJEE","SELL","3,45,065","274.70","-"
"30-SEP-2022","SABAR","Sabar Flex India Limited","ANANT AGGARWAL","SELL","40,000","18.25","-"
"30-SEP-2022","SABAR","Sabar Flex India Limited","ANANT AGGARWAL","BUY","90,000","18.36","-"
"30-SEP-2022","SABAR","Sabar Flex India Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","BUY","1,90,000","18.06","-"
"30-SEP-2022","SADBHAV","Sadbhav Engineering Limit","ABDUL AZEES","SELL","5,000","13.55","-"
"30-SEP-2022","SADBHAV","Sadbhav Engineering Limit","ABDUL AZEES","BUY","9,29,703","13.50","-"
"30-SEP-2022","SALSTEEL","S.A.L. Steel Limited","VEENA RAJESH SHAH","BUY","6,21,632","14.98","-"
"30-SEP-2022","SALSTEEL","S.A.L. Steel Limited","VEENA RAJESH SHAH","SELL","6,21,632","15.53","-"
"30-SEP-2022","SDBL","Som Dist & Brew Ltd","CHAUHAN RAVINDR","SELL","3,50,000","107.13","-"
"30-SEP-2022","SDBL","Som Dist & Brew Ltd","SHIV CHARAN SINGH","SELL","4,70,000","110.69","-"
"30-SEP-2022","SILLYMONKS","Silly Monks Entertain Ltd","AVINASH BTAWADE","SELL","6,047","31.42","-"
"30-SEP-2022","SILLYMONKS","Silly Monks Entertain Ltd","AVINASH BTAWADE","BUY","1,59,147","30.09","-"
"30-SEP-2022","SILLYMONKS","Silly Monks Entertain Ltd","EKTHA COM PRIVATE LIMITED","SELL","4,08,211","30.00","-"
"30-SEP-2022","SUULD","Suumaya Industries Ltd","ABHAY NARAIN GUPTA","SELL","10,80,479","45.72","-"
"30-SEP-2022","SUULD","Suumaya Industries Ltd","TRIYAMB SECURITIES PRIVATE LIMITED","SELL","255","45.50","-"
"30-SEP-2022","SUULD","Suumaya Industries Ltd","TRIYAMB SECURITIES PRIVATE LIMITED","BUY","5,00,255","45.94","-"
"30-SEP-2022","VIVIANA","Viviana Power Tech Ltd","ANSHUL AGARWAL","SELL","22,000","100.75","-"
"30-SEP-2022","VIVIANA","Viviana Power Tech Ltd","ANSHUL AGARWAL","BUY","42,000","103.16","-"
"30-SEP-2022","VIVIANA","Viviana Power Tech Ltd","DEVI GEETA","BUY","36,000","100.98","-"
"30-SEP-2022","VIVIANA","Viviana Power Tech Ltd","DEVI GEETA","SELL","36,000","100.78","-"
"03-OCT-2022","ALPSINDUS","Alps Industries Ltd.","PRITHVI  FINMART  PRIVATE LIMITED","SELL","44,619","2.55","-"
"03-OCT-2022","ALPSINDUS","Alps Industries Ltd.","PRITHVI  FINMART  PRIVATE LIMITED","BUY","2,36,097","2.54","-"
"03-OCT-2022","ANSALHSG","Ansal Housing and Constru","NIRZAR ENTERPRISES","SELL","4,45,000","4.86","-"
"03-OCT-2022","ANTGRAPHIC","Antarctica Graphics Ltd","MAHBOOBGHULAMHUSAINGAURI","SELL","8,00,252","0.85","-"
"03-OCT-2022","ASALCBR","Asso Alcohols & Brew Ltd","ASHIKA GLOBAL FINANCE PRIVATE LIMITED","SELL","1,08,000","513.25","-"
"03-OCT-2022","ASALCBR","Asso Alcohols & Brew Ltd","ASHIKA GLOBAL SECURITIES PRIVATE LIMITED","BUY","1,08,000","513.25","-"
"03-OCT-2022","CMICABLES","CMI Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","BUY","83,796","24.48","-"
"03-OCT-2022","CMICABLES","CMI Limited","MUDUPULAVEMULA SURENDRANADHA REDDY","SELL","83,796","24.25","-"
"03-OCT-2022","DIL","Debock Industries Limited","SKSE SECURITIES LTD","SELL","2,64,415","32.42","-"
"03-OCT-2022","DIL","Debock Industries Limited","SKSE SECURITIES LTD","BUY","2,64,415","32.40","-"
"03-OCT-2022","EXCEL","Excel Realty N Infra Ltd","TOPGAIN FINANCE PRIVATE LIMITED","SELL","40,96,665","0.70","-"
"03-OCT-2022","EXCEL","Excel Realty N Infra Ltd","TOPGAIN FINANCE PRIVATE LIMITED","BUY","56,48,872","0.67","-"
"03-OCT-2022","GLOBE","Globe Textiles (I) Ltd.","RAVICHANDRAN SETHUPATHI","SELL","8,60,626","5.34","-"
"03-OCT-2022","LIBAS-RE","Libas Con Product Ltd","KAMAL KANT JOSHI","BUY","58,155","1.52","-"
"03-OCT-2022","LIBAS-RE","Libas Con Product Ltd","SADAPHAL RAHUL RAMCHANDRA","BUY","53,000","1.70","-"
"03-OCT-2022","LIBERTSHOE","Liberty Shoes Ltd","QE SECURITIES","SELL","1,04,318","320.58","-"
"03-OCT-2022","LIBERTSHOE","Liberty Shoes Ltd","QE SECURITIES","BUY","1,04,585","321.14","-"
"03-OCT-2022","MAKS","Maks Energy Sol India Ltd","BHARGAVI LAKSHMI DEVARAKONDA","BUY","36,000","24.16","-"
"03-OCT-2022","MAKS","Maks Energy Sol India Ltd","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","54,000","23.95","-"
"03-OCT-2022","MAKS","Maks Energy Sol India Ltd","NNM SECURITIES PVT LTD","SELL","30,000","23.67","-"
"03-OCT-2022","MAKS","Maks Energy Sol India Ltd","NNM SECURITIES PVT LTD","BUY","60,000","23.46","-"
"03-OCT-2022","MAKS","Maks Energy Sol India Ltd","VISHAL BIPINKUMAR DOSHI","SELL","60,000","24.12","-"
"03-OCT-2022","MAXIND","Max India Limited","238 PLAN ASSOCIATES LLC","BUY","2,34,000","82.00","-"
"03-OCT-2022","MAXIND","Max India Limited","CASSINI PARTNERS L.P.","BUY","9,66,000","82.00","-"
"03-OCT-2022","MAXIND","Max India Limited","RAJASTHAN GLOBAL SECURITIES PVT LTD","SELL","14,76,991","82.01","-"
"03-OCT-2022","ONEPOINT","One Point One Sol Ltd","HANCSHI TRADELINKK LLP .","SELL","12,20,000","10.31","-"
"03-OCT-2022","SABAR","Sabar Flex India Limited","JAYSUKHBHAI THATHAGAR","SELL","2,70,000","17.36","-"
"03-OCT-2022","SABAR","Sabar Flex India Limited","SELVAMURTHY  AKILANDESWARI","BUY","1,20,000","17.35","-"
"03-OCT-2022","SILLYMONKS","Silly Monks Entertain Ltd","AVINASH BTAWADE","BUY","56,112","29.70","-"
"03-OCT-2022","SILLYMONKS","Silly Monks Entertain Ltd","EKTHA COM PRIVATE LIMITED","SELL","2,27,593","29.47","-"
"03-OCT-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","BUY","300","96.93","-"
"03-OCT-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","SELL","71,100","96.58","-"
"03-OCT-2022","VASWANI","Vaswani Ind Ltd","MITTAL RIMPY","SELL","2,12,810","22.73","-"
"03-OCT-2022","VASWANI","Vaswani Ind Ltd","MITTAL RIMPY","BUY","2,22,810","23.04","-"
"03-OCT-2022","VIVIANA","Viviana Power Tech Ltd","ANSHUL AGARWAL","BUY","14,000","121.47","-"
"03-OCT-2022","VIVIANA","Viviana Power Tech Ltd","ANSHUL AGARWAL","SELL","56,000","103.52","-"
"03-OCT-2022","VIVIANA","Viviana Power Tech Ltd","SUNFLOWER BROKING PRIVATE LIMITED","BUY","6,000","105.67","-"
"03-OCT-2022","VIVIANA","Viviana Power Tech Ltd","SUNFLOWER BROKING PRIVATE LIMITED","SELL","30,000","97.40","-"
"04-OCT-2022","AKSHAR","Akshar Spintex Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","SELL","95,415","72.35","-"
"04-OCT-2022","AKSHAR","Akshar Spintex Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","BUY","1,31,415","72.31","-"
"04-OCT-2022","ANSALHSG","Ansal Housing and Constru","MANISH VERMA","BUY","3,72,989","5.84","-"
"04-OCT-2022","BSL","BSL Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","52,963","162.22","-"
"04-OCT-2022","BSL","BSL Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","52,963","161.58","-"
"04-OCT-2022","BSL","BSL Ltd","MATALIA STOCK BROKING PRIVATE LIMITED","SELL","52,090","162.54","-"
"04-OCT-2022","BSL","BSL Ltd","MATALIA STOCK BROKING PRIVATE LIMITED","BUY","52,090","162.14","-"
"04-OCT-2022","CMICABLES","CMI Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","85,141","27.89","-"
"04-OCT-2022","CMICABLES","CMI Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","85,141","27.67","-"
"04-OCT-2022","DIL","Debock Industries Limited","SKSE SECURITIES LTD","SELL","2,60,672","31.68","-"
"04-OCT-2022","DIL","Debock Industries Limited","SKSE SECURITIES LTD","BUY","2,60,672","31.76","-"
"04-OCT-2022","GLOBE","Globe Textiles (I) Ltd.","NAKSHATRA GARMENTS PRIVATE LIMITED","SELL","11,79,417","5.86","-"
"04-OCT-2022","GLOBE","Globe Textiles (I) Ltd.","NAKSHATRA GARMENTS PRIVATE LIMITED","BUY","13,49,326","6.05","-"
"04-OCT-2022","JETFREIGHT","Jet Freight Logistics Ltd","CHETAN RASIKLAL SHAH","SELL","1,47,838","19.66","-"
"04-OCT-2022","JETFREIGHT","Jet Freight Logistics Ltd","CHETAN RASIKLAL SHAH","BUY","1,47,838","19.65","-"
"04-OCT-2022","JETFREIGHT","Jet Freight Logistics Ltd","SHRI MUKTA SHARES","SELL","1,30,260","19.70","-"
"04-OCT-2022","JETFREIGHT","Jet Freight Logistics Ltd","SHRI MUKTA SHARES","BUY","1,43,655","19.69","-"
"04-OCT-2022","JTLINFRA","JTL Infra Ltd","LAXMI KANT","SELL","5,00,000","252.66","-"
"04-OCT-2022","JTLINFRA","JTL Infra Ltd","RENU SWAMI","SELL","1,21,642","250.98","-"
"04-OCT-2022","JTLINFRA","JTL Infra Ltd","RENU SWAMI","BUY","3,29,049","263.45","-"
"04-OCT-2022","JTLINFRA","JTL Infra Ltd","SINGLA ASHOK","SELL","2,95,000","252.15","-"
"04-OCT-2022","LIBERTSHOE","Liberty Shoes Ltd","QE SECURITIES","BUY","85,129","335.37","-"
"04-OCT-2022","LIBERTSHOE","Liberty Shoes Ltd","QE SECURITIES","SELL","96,573","337.08","-"
"04-OCT-2022","SABAR","Sabar Flex India Limited","JAYSUKHBHAI THATHAGAR","SELL","1,80,000","16.60","-"
"04-OCT-2022","SABAR","Sabar Flex India Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","1,70,000","16.51","-"
"04-OCT-2022","SABAR","Sabar Flex India Limited","SELVAMURTHY  AKILANDESWARI","BUY","2,00,000","16.55","-"
"04-OCT-2022","SCAPDVR","Stampede Capital Limited","ACHINTYA COMMODITIES PRIVATE LIMITED","SELL","4,00,000","14.35","-"
"04-OCT-2022","SCAPDVR","Stampede Capital Limited","COMPANY SHIVAAY TRADING","BUY","4,00,000","14.35","-"
"04-OCT-2022","SUULD","Suumaya Industries Ltd","CAPGENIUS ADVISORY PRIVATE LIMITED","SELL","4,58,854","45.02","-"
"04-OCT-2022","TAPIFRUIT","Tapi Fruit Processing Ltd","PURE BROKING PVT LTD","SELL","24,000","52.83","-"
"04-OCT-2022","TAPIFRUIT","Tapi Fruit Processing Ltd","SUNITABEN SANJAYBHAI VARSADIYA","BUY","21,000","52.11","-"
"04-OCT-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","BUY","1,048","97.84","-"
"04-OCT-2022","VAISHALI","Vaishali Pharma Limited","VIKRAMKUMAR KARANRAJ SAKARIA HUF DAKSH CORPORATION","SELL","86,448","97.51","-"
"06-OCT-2022","AJOONI","Ajooni Biotech Limited","EPITOME TRADING AND INVESTMENTS","SELL","9,445","42.76","-"
"06-OCT-2022","AJOONI","Ajooni Biotech Limited","EPITOME TRADING AND INVESTMENTS","BUY","84,045","42.11","-"
"06-OCT-2022","ASIANHOTNR","Asian Hotels (North) Ltd","GYAN TRADERS LIMITED","SELL","99,204","91.75","-"
"06-OCT-2022","ASIANHOTNR","Asian Hotels (North) Ltd","SHOWAN INVESTMENT PRIVATE LIMITED","BUY","99,204","91.75","-"
"06-OCT-2022","DIL","Debock Industries Limited","GAURAV JAIN","SELL","3,26,369","28.75","-"
"06-OCT-2022","GRAVITA","Gravita India Limited","KUCHHAL ATUL","SELL","9,18,663","332.08","-"
"06-OCT-2022","NECCLTD","North East Carry Corp Ltd","NIRAJ RAJNIKANT SHAH","SELL","2,65,969","24.58","-"
"06-OCT-2022","RATEGAIN","Rategain Travel Techn ltd","NIPPON INDIA MUTUAL FUND","BUY","50,00,000","292.43","-"
"06-OCT-2022","RATEGAIN","Rategain Travel Techn ltd","WAGNER LIMITED","SELL","57,04,830","292.82","-"
"06-OCT-2022","RIIL","Reliance Indl Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","93,569","1,108.08","-"
"06-OCT-2022","RIIL","Reliance Indl Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","93,569","1,107.05","-"
"06-OCT-2022","RIIL","Reliance Indl Infra Ltd","XTX MARKETS LLP","SELL","90,121","1,109.86","-"
"06-OCT-2022","RIIL","Reliance Indl Infra Ltd","XTX MARKETS LLP","BUY","93,540","1,113.23","-"
"06-OCT-2022","SILGO","Silgo Retail Limited","GAURAV CHORDIA","SELL","1,26,181","23.81","-"
"06-OCT-2022","SUULD","Suumaya Industries Ltd","ABHAY NARAIN GUPTA","SELL","4,08,751","44.93","-"
"06-OCT-2022","VAISHALI","Vaishali Pharma Limited","ANKIT FINANCIAL SERVICES PRIVATE LIMITED","SELL","65,600","96.05","-"
"06-OCT-2022","VAISHALI","Vaishali Pharma Limited","SAPAN ANIL SHAH","BUY","74,500","96.00","-"
"07-OCT-2022","AJOONI","Ajooni Biotech Limited","EPITOME TRADING AND INVESTMENTS","BUY","11,314","8.78","-"
"07-OCT-2022","AJOONI","Ajooni Biotech Limited","EPITOME TRADING AND INVESTMENTS","SELL","3,75,752","8.55","-"
"07-OCT-2022","AJOONI","Ajooni Biotech Limited","HENSEX SECURITIES PRIVATE LIMITED","BUY","2,06,517","8.78","-"
"07-OCT-2022","AJOONI","Ajooni Biotech Limited","HENSEX SECURITIES PRIVATE LIMITED","SELL","2,70,813","8.76","-"
"07-OCT-2022","AMJUMBO","A and M Jumbo Bags Ltd","ANAND SHYAMSUNDER DAGA HUF","SELL","72,000","24.60","-"
"07-OCT-2022","AMJUMBO","A and M Jumbo Bags Ltd","PUSHPAK V PADARIYA","SELL","56,000","25.00","-"
"07-OCT-2022","AMJUMBO","A and M Jumbo Bags Ltd","SEJAL P PATEL","BUY","56,000","25.00","-"
"07-OCT-2022","BANARBEADS","Banaras Beads Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","38,619","92.66","-"
"07-OCT-2022","BANARBEADS","Banaras Beads Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","38,619","92.75","-"
"07-OCT-2022","DIL","Debock Industries Limited","RADHIKA DUBASH","SELL","3,21,241","27.35","-"
"07-OCT-2022","GSTL","Globesecure Techno Ltd","AVIRAT ENTERPRISE","SELL","2,40,000","76.97","-"
"07-OCT-2022","GSTL","Globesecure Techno Ltd","CHHEDA DEEPTI PANKAJ","BUY","72,000","77.25","-"
"07-OCT-2022","GSTL","Globesecure Techno Ltd","CHHEDA PANKAJ DHANJI","BUY","64,000","77.72","-"
"07-OCT-2022","GSTL","Globesecure Techno Ltd","PANKAJ DHANJI CHHEDA HUF","BUY","1,08,000","76.57","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","28,64,487","109.88","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","28,64,487","109.87","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","QE SECURITIES","BUY","17,14,204","109.65","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","QE SECURITIES","SELL","17,18,400","109.99","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","SELL","20,62,677","110.39","-"
"07-OCT-2022","HBLPOWER","HBL Power Systems Limited","YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .","BUY","20,62,677","110.34","-"
"07-OCT-2022","INDTERRAIN","Ind Terrain Fashions Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,17,185","76.63","-"
"07-OCT-2022","INDTERRAIN","Ind Terrain Fashions Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,17,185","76.81","-"
"07-OCT-2022","JALAN","Jalan Transolu. India Ltd","JIMITKUMAR DILIPKUMAR SANGHVI","BUY","87,000","8.20","-"
"07-OCT-2022","JALAN","Jalan Transolu. India Ltd","MANISH JALAN","SELL","1,50,000","8.20","-"
"07-OCT-2022","JALAN","Jalan Transolu. India Ltd","MIT JIMIT SANGHVI","BUY","1,02,000","8.20","-"
"07-OCT-2022","KANDARP","Kandarp Dg Smart Bpo Ltd","BIJAL MUKESH SHAH HUF","SELL","2,12,000","21.05","-"
"07-OCT-2022","KANDARP","Kandarp Dg Smart Bpo Ltd","SUNFLOWER BROKING PRIVATE LIMITED","BUY","1,76,000","21.05","-"
"07-OCT-2022","KORE","Jay Jalaram Techno Ltd","SUNFLOWER BROKING PRIVATE LIMITED","SELL","66,000","59.30","-"
"07-OCT-2022","KORE","Jay Jalaram Techno Ltd","V JOSHI IMPEX PRIVATE LIMITED","BUY","66,000","59.30","-"
"07-OCT-2022","LATTEYS","Latteys Industries Ltd","JIMITKUMAR DILIPKUMAR SANGHVI","BUY","2,000","79.00","-"
"07-OCT-2022","LATTEYS","Latteys Industries Ltd","JIMITKUMAR DILIPKUMAR SANGHVI","SELL","28,000","85.07","-"
"07-OCT-2022","LATTEYS","Latteys Industries Ltd","MIT JIMIT SANGHVI","BUY","10,000","79.53","-"
"07-OCT-2022","LATTEYS","Latteys Industries Ltd","MIT JIMIT SANGHVI","SELL","40,000","85.88","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,45,281","1,175.73","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,45,281","1,174.77","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","OM TRADING","BUY","91,126","1,163.87","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","OM TRADING","SELL","91,126","1,176.27","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","XTX MARKETS LLP","BUY","1,48,490","1,175.15","-"
"07-OCT-2022","RIIL","Reliance Indl Infra Ltd","XTX MARKETS LLP","SELL","1,57,166","1,175.60","-"
"07-OCT-2022","SABAR","Sabar Flex India Limited","ANANT AGGARWAL","BUY","1,10,000","17.28","-"
"07-OCT-2022","SHALPAINTS","Shalimar Paints Ltd","DAMAN ISHWARDAS GUPTA","SELL","8,76,635","173.40","-"
"07-OCT-2022","SHRADHA","Shradha Infraprojects Ltd","AJAY SHAKTIKUMAR SANCHETI","BUY","75,600","62.00","-"
"07-OCT-2022","SHRADHA","Shradha Infraprojects Ltd","PARAMVEER ABHAY SANCHETI","SELL","75,600","62.00","-"
"07-OCT-2022","TAPIFRUIT","Tapi Fruit Processing Ltd","PURE BROKING PVT LTD","SELL","21,000","50.71","-"
