"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","FIDILITY RUTLAND SQUARE TRUST II STRATEGIC ADVISERS FID EMG MARKETS FUND","BUY","3,77,128","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GOLDMAN SACHS TRUST II-GOLDMAN SACHS GQG PARTNERS INTL OPPORTUNITIES FUND","BUY","1,06,82,838","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FD A SERIES OF GQG PARTNERS SERIES LLC","BUY","6,98,899","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","2,99,725","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","67,61,703","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND A SUB FD OF GQG GLOBAL UCITS ICAV","BUY","5,40,983","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS QUALITY EQUITY FUND","BUY","5,961","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS INTERNATIONAL EQUITY FUND A SERIES OF GQG PARTNERS SERIES LLC","BUY","35,299","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS INTERNATIONAL QUALITY EQUITY FUND","BUY","1,36,163","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","5,44,105","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","1,78,786","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INDIA ACORN FUND LTD","BUY","2,86,000","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INDIA ACORN ICAV","BUY","5,78,000","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INDIA ACORN ICAV ASHOKA INDIA ESG FUND","BUY","11,600","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INDIAN CONTINENT INVESTMENT LIMITED","SELL","5,11,15,092","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT","BUY","36,504","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","INVESTERINGSFORENINGEN NORDEA INVEST","BUY","60,297","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","JNL GQG EMERGING MARKETS EQUITY FUND","BUY","2,39,095","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","JNL MULTI-MANAGER EMERGING MARKETS EQUITY FUND","BUY","69,730","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","JPMORGAN CHASE RETIREMENT PLAN","BUY","27,926","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","LAZARD ASSET MGT LLC A/C LAZARD INTERNATIONAL EQUITY SELECT PORTFOLIO","BUY","21,681","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","LAZARD EMERGING MARKETS CORE EQUITY PORTFOLIO","BUY","61,645","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NATIONAL PENSION SYSTEM (NPS) TRUST","BUY","9,03,614","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NATIONAL PENSION SYSTEM (NPS) TRUST","BUY","18,07,229","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NATIONAL PENSION SYSTEM (NPS) TRUST-CENTRAL GOVT","BUY","9,03,614","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NATIONAL PENSION SYSTEM (NPS) TRUST-CG","BUY","9,03,614","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NATIONAL PENSION SYSTEM (NPS) TRUST-STATE GOVT","BUY","18,07,229","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NORDEA 1 SICAV","BUY","1,18,379","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NORDEA 1 SICAV","BUY","1,44,400","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NORDEA 1 SICAV","BUY","5,81,591","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","NORDEA EQUITY OPPORTUNITIES FUND","BUY","13,283","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","PACE INTERNATIONAL EMERGING MARKETS EQUITY INVESTMENTS","BUY","27,098","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","PRMS GRP TRST FOR EMPLEE BNFT PLNS:PRMS SLCT EMG MKTS EQUITY COMMINGLEDPOOL","BUY","2,09,461","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","PYRAMIS SELECT EMERGING MARKETS EQUITY TRUST","BUY","13,931","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","RBC ASIA PACIFIC EX-JAPAN EQUITY FUND","BUY","5,22,287","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","RBC FUNDS (LUX)","BUY","436","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","REDWHEEL EMERGING MARKETS EQUITY MASTER FUND LIMITED","BUY","13,876","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","REDWHEEL EMERGING MARKETS EQUITY MASTER FUND LIMITED","BUY","4,22,482","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","REDWHEEL FUNDS-REDWHEEL GLOBAL EMERGING MARKETS FUND","BUY","2,94,907","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","REDWHEEL GLOBAL EMERGING EQUITY FUND","BUY","58,166","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","BUY","11,43,698","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","BUY","4,16,891","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","RETAIL EMPLOYEES SUPERANNUATION TRUST","BUY","1,62,798","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","SBI LIFE INSURANCE COMPANY LTD","BUY","30,12,048","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","STICHTING DEPOSITARY APG EMERGING MARKETS EQUITY POOL","BUY","2,66,495","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","TEACHERS RETIREMENT SYSTEM OF THE STATE OF ILLINOIS","BUY","26,084","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","TEXAS MUNICIPAL RETIREMENT SYSTEM","BUY","51,890","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","THE STATE OF CONNECTICUT ACTING THROUGH ITS TREASURER","BUY","3,59,265","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","TM REDWHEEL GLOBAL EMERGING MARKETS FUND","BUY","46,544","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","UNITED SUPER PTY LTD AS TRUSTEE FOR C. B. U. S. FUND","BUY","46,323","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","VANGUARD INT'L VALUE FUND","BUY","17,00,661","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","VANTAGETRUST III MASTER COLLECTIVE INVESTMENT FUNDS TRUST","BUY","66,276","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","VFM EMERGING MARKETS TRUST","BUY","72,452","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITE OAK INDIA EQUITY FUND II","BUY","60,345","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITE OAK INDIA EQUITY FUND V","BUY","60,350","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITE OAK INDIA EQUITY FUND VI","BUY","1,04,300","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITE OAK INDIA SELECT EQUITY FUND","BUY","60,355","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","936","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","1,085","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","8,680","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","12,960","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","13,679","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","20,879","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","31,549","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","97,223","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","1,17,299","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","2,19,806","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WILLIAM BLAIR EMERGING MARKETS EX CHINA GROWTH COLLECTIVE INVESTMENT FUND","BUY","1,27,711","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WILLIAM BLAIR EMERGING MARKETS EX CHINA GROWTH FUND","BUY","6,687","1,660.00",
"18-FEB-2025","BHARTIARTL","Bharti Airtel Limited","WILLIAM BLAIR SYSTEMATIC INTERNATIONAL ALL CAP CORE FUND LLC","BUY","632","1,660.00",
"19-FEB-2025","LLOYDSME","Lloyds Metals N Energy L","AGARWAL RAVI","BUY","1,77,240","1,165.00",
"19-FEB-2025","LLOYDSME","Lloyds Metals N Energy L","GUPTA RAJESH R","SELL","1,77,240","1,165.00",
"21-FEB-2025","ALKEM","Alkem Laboratories Ltd.","SAMPRADA&NANHAMATI SINGH FAMILY TRUST","SELL","6,41,712","4,680.00",
"21-FEB-2025","ALKEM","Alkem Laboratories Ltd.","SBI MUTUAL FUND","BUY","6,41,712","4,680.00",
"28-FEB-2025","ITC","ITC Ltd.","SEI TRUST COMPANY AS TRUSTEE OBO ALLSPRING EMERGING MARKETS EQUITY CIT","BUY","26,55,000","401.60",
"28-FEB-2025","ITC","ITC Ltd.","WELLS FARGO EMERGING MARKETS EQUITY CIT","SELL","26,55,000","401.60",
"04-MAR-2025","AVANTIFEED","Avanti Feeds Limited","IIFL FACILITIES SERVICES LIMITED","BUY","59,77,413","728.00",
"04-MAR-2025","AVANTIFEED","Avanti Feeds Limited","THAI UNION ASIA INVESTMENT HOLDING LIMITED","SELL","59,77,413","728.00",
"06-MAR-2025","AVANTIFEED","Avanti Feeds Limited","IIFL FACILITIES SERVICES LIMITED","BUY","59,77,413","786.00",
"06-MAR-2025","AVANTIFEED","Avanti Feeds Limited","THAI UNION ASIA INVESTMENT HOLDING LIMITED","SELL","59,77,413","786.00",
"07-MAR-2025","DTIL","Dhunseri Tea & Ind. Ltd.","DHUNSERI INVESTMENTS LIMITED","SELL","48,09,595","187.20",
"07-MAR-2025","DTIL","Dhunseri Tea & Ind. Ltd.","NAGA DHUNSERI GROUP LIMITED","BUY","48,09,595","187.20",
"07-MAR-2025","DVL","Dhunseri Petrochem Limite","DHUNSERI INVESTMENTS LIMITED","BUY","30,78,759","333.50",
"07-MAR-2025","DVL","Dhunseri Petrochem Limite","NAGA DHUNSERI GROUP LIMITED","SELL","30,78,759","333.50",
"10-MAR-2025","BHARTIARTL","Bharti Airtel Limited","SEI TRUST COMPANY AS TRUSTEE OBO ALLSPRING EMERGING MARKETS EQUITY CIT","BUY","9,39,574","1,630.70",
"10-MAR-2025","BHARTIARTL","Bharti Airtel Limited","WELLS FARGO EMERGING MARKETS EQUITY CIT","SELL","9,39,574","1,630.70",
"11-MAR-2025","INFY","Infosys Limited","GAURAV MANCHANDA","SELL","29,84,057","1,657.00",
"11-MAR-2025","INFY","Infosys Limited","SHRUTI SHIBULAL","BUY","29,84,057","1,657.00",
"12-MAR-2025","INFY","Infosys Limited","GAURAV MANCHANDA","SELL","29,84,056","1,574.00",
"12-MAR-2025","INFY","Infosys Limited","SHRUTI SHIBULAL","BUY","29,84,056","1,574.00",
"18-MAR-2025","APTUS","Aptus Value Hsg Fin I Ltd","EAST BRIDGE CAPITAL MASTER FUND I LTD","BUY","9,11,871","289.00",
"18-MAR-2025","APTUS","Aptus Value Hsg Fin I Ltd","EAST BRIDGE CAPITAL MASTER FUND LIMITED","SELL","9,11,871","289.00",
"18-MAR-2025","AXISBANK","Axis Bank Limited","SEI TRUST COMPANY AS TRUSTEE OBO ALLSPRING EMERGING MARKETS EQUITY CIT","BUY","6,28,353","1,034.15",
"18-MAR-2025","AXISBANK","Axis Bank Limited","WELLS FARGO EMERGING MARKETS EQUITY CIT","SELL","6,28,353","1,034.15",
"18-MAR-2025","BAJFINANCE","Bajaj Finance Limited","SEI TRUST COMPANY AS TRUSTEE OBO ALLSPRING EMERGING MARKETS EQUITY CIT","BUY","44,149","8,580.35",
"18-MAR-2025","BAJFINANCE","Bajaj Finance Limited","WELLS FARGO EMERGING MARKETS EQUITY CIT","SELL","44,149","8,580.35",
"18-MAR-2025","JUBLPHARMA","Jubilant Pharmova Ltd","EAST BRIDGE CAPITAL MASTER FUND I LTD","BUY","6,23,585","856.25",
"18-MAR-2025","JUBLPHARMA","Jubilant Pharmova Ltd","EAST BRIDGE CAPITAL MASTER FUND LIMITED","SELL","6,23,585","856.25",
"18-MAR-2025","RELIANCE","Reliance Industries Ltd","SEI TRUST COMPANY AS TRUSTEE OBO ALLSPRING EMERGING MARKETS EQUITY CIT","BUY","1,70,000","1,238.85",
"18-MAR-2025","RELIANCE","Reliance Industries Ltd","WELLS FARGO EMERGING MARKETS EQUITY CIT","SELL","1,70,000","1,238.85",
"25-MAR-2025","FEDERALBNK","Federal Bank Ltd.","INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.","BUY","9,80,453","195.80",
"25-MAR-2025","FEDERALBNK","Federal Bank Ltd.","UBS AG","SELL","9,80,453","195.80",
"25-MAR-2025","GLENMARK","Glenmark Pharma Ltd","INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.","BUY","2,64,465","1,492.65",
"25-MAR-2025","GLENMARK","Glenmark Pharma Ltd","UBS AG","SELL","2,64,465","1,492.65",
"25-MAR-2025","MFSL","Max Fin Serv Ltd","INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.","BUY","11,00,123","1,157.35",
"25-MAR-2025","MFSL","Max Fin Serv Ltd","UBS AG","SELL","11,00,123","1,157.35",
"26-MAR-2025","ATFL","Agro Tech Foods Limited","CAG-TECH (MAURITIUS) LIMITED","BUY","1,55,000","797.80",
"26-MAR-2025","ATFL","Agro Tech Foods Limited","INFINITY PORTFOLIO HOLDINGS","SELL","1,55,000","797.80",
"26-MAR-2025","TRIDENT","Trident Limited","MADHURAJ FOUNDATION","BUY","2,50,00,000","24.90",
"26-MAR-2025","TRIDENT","Trident Limited","TRIDENT LIMITED EMPLOYEES WELFARE TRUST","SELL","2,50,00,000","24.90",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","CITIGROUP GLOBAL MARKETS SINGAPORE PTE LIMITED","BUY","89,945","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","COPTHALL MAURITIUS INVESTMENT LIMITED","BUY","89,967","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","DSP MUTUAL FUND","BUY","11,59,763","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","29,22,662","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","1,90,891","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","46,432","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","254","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","329","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","2,248","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","11,586","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","14,335","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","33,948","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","KOTAKMAHINDRALIFEINSURANCECOMPANYLIMITED","BUY","83,071","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","SELL","55,00,000","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,47,302","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","OXBOW MASTER FUND LIMITED","BUY","3,71,673","1,112.00",
"27-MAR-2025","MFSL","Max Fin Serv Ltd","SOCIETE GENERALE","BUY","2,35,594","1,112.00",
"27-MAR-2025","UBL","United Breweries Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","SELL","1,41,378","1,931.15",
"27-MAR-2025","UBL","United Breweries Limited","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","1,41,378","1,931.15",
"27-MAR-2025","UNOMINDA","UNO Minda Limited","COPTHALL MAURITIUS INVESTMENT LIMITED","SELL","2,45,144","934.45",
"27-MAR-2025","UNOMINDA","UNO Minda Limited","INTEGRATED CORE STRATEGIES ASIA PTE LTD","BUY","2,45,144","934.45",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","NEMISH S. SHAH  (HUF)","BUY","5,00,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SANDHYA G PARIKH","BUY","2,50,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SHEEL COMMODITIES PRIVATE LIMITED","BUY","2,50,000","965.00",
"28-MAR-2025","CARBORUNIV","Carborundum Univ Ltd","SOUTHERN ENERGY DEVELOPMENT CORPORATION LTD","SELL","10,00,000","965.00",
"28-MAR-2025","IDEAFORGE","Ideaforge Techno Ltd","BLUE DAIMOND PROPERTIES PRIVATE LIMITED","BUY","10,09,221","344.95",
"28-MAR-2025","IDEAFORGE","Ideaforge Techno Ltd","FLORINTREE ENTERPRISE LLP","SELL","10,09,221","344.95",
"28-MAR-2025","NAGAFERT","Nagarjun Fert and Che Ltd","AGRI VESTORS PRIVATE LIMITED","BUY","15,54,12,063","4.31",
"28-MAR-2025","NAGAFERT","Nagarjun Fert and Che Ltd","AMLIKA MERCANTILE PRIVATE LIMITED","SELL","15,54,12,063","4.31",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","360 ONE SPECIAL OPPORTUNITIES FUND -  SERIES 2","SELL","5,90,645","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","360 ONE SPECIAL OPPORTUNITIES FUND -  SERIES 3","SELL","20,73,855","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","ASHISH  DHAWAN","BUY","35,00,000","173.90",
"09-APR-2025","NORTHARC","Northern Arc Capital Ltd","DVARA TRUST","SELL","8,35,500","173.90",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BLUE CHANDRA PTE LTD","SELL","87,21,414","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BOFA SECURITIES EUROPE SA","BUY","5,74,123","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","BOFA SECURITIES EUROPE SA - ODI","BUY","9,17,958","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","CBJ AS TRUSTEE FOR SMBCTB EMERGING MARKETS IMPACT MF","BUY","51,408","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","5,74,121","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","LGT SELECT FUNDS-LGT SELECT EQUITY EMERGING MARKETS","BUY","1,95,046","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","STEINBERG INDIA EMERGING OPPORTUNITIES FUND LIMITED","BUY","28,17,623","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TATA MUTUAL FUND","BUY","28,17,893","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT EM EX CHINA EQUITY FUND","BUY","40,412","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT EMERGING MARKETS UNCONSTRAINED FUND","BUY","5,49,165","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT HORIZON OPPORTUNITIES FUND LIMITED","BUY","1,65,419","174.30",
"29-APR-2025","SAMHI","Samhi Hotels Limited","TT SUSTAINABLE EM EQUITY FUND","BUY","18,246","174.30",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED","BUY","4,00,004","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","2,00,025","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","6,00,045","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ASK ABSOLUTE RETURN FUND","BUY","1,00,208","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AURIGIN MASTER FUND LIMITED","BUY","1,00,408","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","AXIS MUTUAL FUND","BUY","6,00,041","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","BANK OF INDIA MUTUAL FUND","BUY","2,00,006","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CANARA ROBECO MUTUAL FUND","BUY","4,50,450","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CARMIGNAC PORTFOLIO","BUY","2,00,007","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","3,20,410","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","COHESION MK BEST IDEAS SUB-TRUST","BUY","2,00,060","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","DISCOVERY GLOBAL OPPORTUNITY MAURITIUS LIMITED","BUY","2,00,006","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","DSP MUTUAL FUND","BUY","3,40,401","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","EDELWEISS LIFE INSURANCE COMPANY LIMITED","BUY","1,00,150","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","FLORIDA RETIREMENT SYSTEM","BUY","87,323","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GHISALLO MASTER FUND LP","BUY","1,00,403","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS (SINGAPORE) PTE","BUY","1,00,510","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","1,70,212","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","HDFC BANK LIMITED","BUY","1,00,210","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","ITI MUTUAL FUND","BUY","2,00,008","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","JUPITER INDIA FUND","BUY","1,48,374","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED","BUY","7,50,122","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","KOTAK MAHINDRA MUTUAL FUND","BUY","21,77,475","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MAHINDRA MANULIFE MUTUAL FUND","BUY","3,00,337","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MAX LIFE INSURANCE COMPANY LIMITED","BUY","4,00,410","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","8,01,483","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","5,00,040","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","4,00,406","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NBIF PLC/NEUBERGER BERMAN EMERGING MARKETS EQUITY FUND","BUY","15,249","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EMERGING MARKETS EQUITY TRUST","BUY","5,414","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EQUITY FUNDS A/C NEUBERGER BERMAN EMERGING MARKETS EQ FUND","BUY","29,624","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN EUROPE HOLDINGS LLC","BUY","497","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NEUBERGER BERMAN STRATEGIC INDIA EQUITY MASTER FUND L.P.","BUY","1,040","1,000.20",
"02-MAY-2025","PNBHOUSING","PNB Housing Fin Ltd.","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","8,00,004","1,000.20",
